cotizacion_id,empresa,sector,tipo,fecha_cotizacion,fecha_entrega,valor_cotizado,unidades,estado,motivo_perdida,probabilidad,ingreso_neto,costo_mercancia,empaque_personalizado,dias_pago
Q-01060,Empresa C-0294,Consultoría y legal,Regalos de fin de año,2025-09-13,2025-10-23,6699000.0,48,Perdida,Precio,,0.0,0.0,0.0,60
Q-01061,Empresa C-0534,Automotriz,Boda o celebración privada,2025-09-13,2025-11-04,3307000.0,22,Ganada,,,3150000.0,2444000.0,98000.0,60
Q-01062,Empresa C-0498,Salud,Evento corporativo,2025-09-13,2025-11-20,5049000.0,27,Ganada,,,4809000.0,3759000.0,152000.0,45
Q-01063,Empresa C-0097,Automotriz,Evento corporativo,2025-09-14,2025-12-16,876000.0,4,Perdida,Precio,,0.0,0.0,0.0,60
Q-01064,Empresa C-0003,Consultoría y legal,Regalos de fin de año,2025-09-14,2025-10-14,976000.0,5,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01065,Empresa C-0294,Consumo masivo,Regalos de fin de año,2025-09-14,2025-12-03,9204000.0,55,Ganada,,,8766000.0,6861000.0,327000.0,30
Q-01066,Empresa C-0688,Financiero,Regalos de fin de año,2025-09-15,2025-10-20,2514000.0,18,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-01067,Empresa C-0117,Financiero,Evento corporativo,2025-09-15,2025-12-14,4516000.0,27,Perdida,Precio,,0.0,0.0,0.0,30
Q-01068,Empresa C-0347,Financiero,Regalos de fin de año,2025-09-15,2025-12-05,3582000.0,25,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-01069,Empresa C-0221,Consumo masivo,Regalos de fin de año,2025-09-15,2025-12-03,14453000.0,71,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-01070,Empresa C-0017,Tecnología,Regalos de fin de año,2025-09-15,2025-09-26,4616000.0,29,Ganada,,,4396000.0,3359000.0,130000.0,45
Q-01071,Empresa C-0114,Consumo masivo,Regalos de fin de año,2025-09-16,2025-09-27,5660000.0,29,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01072,Empresa C-0121,Consumo masivo,Regalos de fin de año,2025-09-16,2025-11-15,2851000.0,14,Perdida,Precio,,0.0,0.0,0.0,45
Q-01073,Empresa C-0648,Financiero,Regalos de fin de año,2025-09-16,2025-12-10,13815000.0,106,Perdida,Precio,,0.0,0.0,0.0,60
Q-01074,Empresa C-0045,Salud,Obsequios a clientes,2025-09-16,2025-10-24,4021000.0,24,Ganada,,,3830000.0,3023000.0,173000.0,30
Q-01075,Empresa C-0178,Tecnología,Regalos de fin de año,2025-09-16,2025-10-08,8277000.0,58,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01076,Empresa C-0003,Inmobiliario y construcción,Regalos de fin de año,2025-09-16,2025-12-18,1213000.0,6,Ganada,,,1155000.0,883000.0,30000.0,60
Q-01077,Empresa C-0357,Inmobiliario y construcción,Regalos de fin de año,2025-09-17,2025-12-12,4610000.0,28,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01078,Empresa C-0014,Financiero,Regalos de fin de año,2025-09-17,2025-10-17,2537000.0,21,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01079,Empresa C-0003,Tecnología,Boda o celebración privada,2025-09-17,2025-11-27,8905000.0,52,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01080,Empresa C-0003,Gremios y asociaciones,Obsequios a clientes,2025-09-17,2025-12-13,4706000.0,30,Perdida,Precio,,0.0,0.0,0.0,30
Q-01081,Empresa C-0015,Consumo masivo,Regalos de fin de año,2025-09-17,2025-12-10,1573000.0,8,Perdida,Precio,,0.0,0.0,0.0,45
Q-01082,Empresa C-0666,Inmobiliario y construcción,Boda o celebración privada,2025-09-17,2025-09-27,3917000.0,19,Perdida,Precio,,0.0,0.0,0.0,45
Q-01083,Empresa C-0137,Salud,Regalos de fin de año,2025-09-17,2025-11-07,3092000.0,21,Ganada,,,2945000.0,2290000.0,105000.0,60
Q-01084,Empresa C-0482,Consultoría y legal,Evento corporativo,2025-09-17,2025-11-23,11737000.0,74,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01085,Empresa C-0383,Consultoría y legal,Obsequios a clientes,2025-09-18,2025-11-26,69241000.0,414,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,45
Q-01086,Empresa C-0278,Inmobiliario y construcción,Regalos de fin de año,2025-09-19,2025-12-20,8094000.0,41,Ganada,,,7709000.0,6122000.0,249000.0,30
Q-01087,Empresa C-0575,Salud,Evento corporativo,2025-09-19,2025-10-03,738000.0,5,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01088,Empresa C-0037,Consumo masivo,Regalos de fin de año,2025-09-19,2025-11-27,600000.0,4,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01089,Empresa C-0057,Salud,Obsequios a clientes,2025-09-19,2025-10-21,2059000.0,12,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01090,Empresa C-0103,Consumo masivo,Regalos de fin de año,2025-09-20,2025-10-24,1374000.0,8,Ganada,,,1309000.0,995000.0,53000.0,30
Q-01091,Empresa C-0002,Energía y minería,Regalos de fin de año,2025-09-20,2025-12-19,2440000.0,15,Ganada,,,2324000.0,1781000.0,96000.0,90
Q-01092,Empresa C-0012,Tecnología,Regalos de fin de año,2025-09-20,2025-11-23,3201000.0,26,Ganada,,,3049000.0,2288000.0,111000.0,90
Q-01093,Empresa C-0222,Salud,Evento corporativo,2025-09-21,2025-10-21,3685000.0,20,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,90
Q-01094,Empresa C-0155,Financiero,Regalos de fin de año,2025-09-21,2025-12-11,1410000.0,7,Ganada,,,1343000.0,1022000.0,41000.0,30
Q-01095,Empresa C-0074,Energía y minería,Regalos de fin de año,2025-09-21,2025-10-16,2627000.0,20,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01096,Empresa C-0580,Tecnología,Evento corporativo,2025-09-21,2025-10-13,3694000.0,20,Perdida,Precio,,0.0,0.0,0.0,45
Q-01097,Empresa C-0009,Automotriz,Regalos de fin de año,2025-09-21,2025-12-14,10365000.0,57,Perdida,Precio,,0.0,0.0,0.0,90
Q-01098,Empresa C-0319,Consultoría y legal,Regalos de fin de año,2025-09-22,2025-11-17,817000.0,6,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-01099,Empresa C-0453,Salud,Evento corporativo,2025-09-22,2025-12-15,600000.0,5,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01100,Empresa C-0121,Financiero,Regalos de fin de año,2025-09-22,2025-12-05,1989000.0,11,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-01101,Empresa C-0304,Financiero,Boda o celebración privada,2025-09-22,2025-10-19,4098000.0,27,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01102,Empresa C-0015,Salud,Regalos de fin de año,2025-09-22,2025-12-20,8087000.0,47,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01103,Empresa C-0542,Educación,Regalos de fin de año,2025-09-22,2025-11-23,859000.0,6,Ganada,,,818000.0,629000.0,26000.0,60
Q-01104,Empresa C-0084,Educación,Obsequios a clientes,2025-09-23,2025-10-24,5385000.0,33,Perdida,Precio,,0.0,0.0,0.0,45
Q-01105,Empresa C-0286,Automotriz,Obsequios a clientes,2025-09-23,2025-10-03,6551000.0,33,Perdida,Precio,,0.0,0.0,0.0,60
Q-01106,Empresa C-0640,Financiero,Regalos de fin de año,2025-09-23,2025-12-03,6192000.0,31,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01107,Empresa C-0002,Inmobiliario y construcción,Regalos de fin de año,2025-09-23,2025-11-13,5399000.0,29,Perdida,Precio,,0.0,0.0,0.0,45
Q-01108,Empresa C-0159,Financiero,Regalos de fin de año,2025-09-24,2025-12-05,4108000.0,30,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01109,Empresa C-0019,Inmobiliario y construcción,Cata privada,2025-09-24,2025-12-07,1731000.0,9,Ganada,,,1649000.0,1262000.0,58000.0,60
Q-01110,Empresa C-0003,Automotriz,Cata privada,2025-09-24,2025-10-06,877000.0,5,Perdida,Precio,,0.0,0.0,0.0,30
Q-01111,Empresa C-0215,Tecnología,Obsequios a clientes,2025-09-24,2025-10-13,3352000.0,16,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,45
Q-01112,Empresa C-0323,Salud,Obsequios a clientes,2025-09-24,2025-10-15,15395000.0,105,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,90
Q-01113,Empresa C-0213,Inmobiliario y construcción,Boda o celebración privada,2025-09-24,2025-10-23,3513000.0,25,Perdida,Precio,,0.0,0.0,0.0,30
Q-01114,Empresa C-0478,Financiero,Regalos de fin de año,2025-09-25,2025-11-01,18373000.0,126,Perdida,Precio,,0.0,0.0,0.0,60
Q-01115,Empresa C-0028,Energía y minería,Regalos de fin de año,2025-09-25,2025-10-17,2641000.0,22,Ganada,,,2515000.0,1887000.0,114000.0,45
Q-01116,Empresa C-0004,Financiero,Regalos de fin de año,2025-09-25,2025-12-14,2274000.0,11,Ganada,,,2166000.0,1685000.0,85000.0,30
Q-01117,Empresa C-0015,Energía y minería,Regalos de fin de año,2025-09-25,2025-11-16,600000.0,5,Ganada,,,571000.0,440000.0,24000.0,60
Q-01118,Empresa C-0162,Inmobiliario y construcción,Regalos de fin de año,2025-09-25,2025-12-16,6228000.0,38,Ganada,,,5931000.0,4420000.0,170000.0,30
Q-01119,Empresa C-0448,Automotriz,Regalos de fin de año,2025-09-25,2025-12-14,2485000.0,18,Ganada,,,2367000.0,1911000.0,114000.0,60
Q-01120,Empresa C-0491,Salud,Regalos de fin de año,2025-09-25,2025-11-06,6269000.0,32,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01121,Empresa C-0198,Salud,Boda o celebración privada,2025-09-25,2025-11-08,3063000.0,24,Ganada,,,2917000.0,2296000.0,82000.0,45
Q-01122,Empresa C-0279,Automotriz,Regalos de fin de año,2025-09-25,2025-10-17,5654000.0,32,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-01123,Empresa C-0523,Consultoría y legal,Regalos de fin de año,2025-09-26,2025-12-06,20666000.0,117,Perdida,Precio,,0.0,0.0,0.0,60
Q-01124,Empresa C-0630,Financiero,Obsequios a clientes,2025-09-26,2025-12-19,4457000.0,25,Ganada,,,4245000.0,3320000.0,130000.0,30
Q-01125,Empresa C-0008,Salud,Regalos de fin de año,2025-09-26,2025-12-07,3876000.0,30,Ganada,,,3691000.0,2841000.0,100000.0,30
Q-01126,Empresa C-0007,Salud,Regalos de fin de año,2025-09-26,2025-10-26,3034000.0,20,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-01127,Empresa C-0277,Financiero,Regalos de fin de año,2025-09-26,2025-12-02,2718000.0,16,Ganada,,,2589000.0,1956000.0,103000.0,60
Q-01128,Empresa C-0048,Automotriz,Cata privada,2025-09-26,2025-10-27,23372000.0,149,Ganada,,,22259000.0,17994000.0,651000.0,45
Q-01129,Empresa C-0013,Consumo masivo,Cata privada,2025-09-27,2025-12-03,4996000.0,33,Ganada,,,4758000.0,3810000.0,199000.0,45
Q-01130,Empresa C-0174,Educación,Obsequios a clientes,2025-09-27,2025-10-20,22056000.0,125,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,90
Q-01131,Empresa C-0028,Financiero,Regalos de fin de año,2025-09-27,2025-11-20,925000.0,5,Ganada,,,881000.0,653000.0,31000.0,60
Q-01132,Empresa C-0033,Consumo masivo,Regalos de fin de año,2025-09-28,2025-11-10,2942000.0,21,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-01133,Empresa C-0004,Salud,Regalos de fin de año,2025-09-28,2025-11-08,6952000.0,53,Ganada,,,6621000.0,4910000.0,220000.0,45
Q-01134,Empresa C-0006,Tecnología,Regalos de fin de año,2025-09-28,2025-11-16,2392000.0,13,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-01135,Empresa C-0216,Automotriz,Regalos de fin de año,2025-09-29,2025-11-22,776000.0,5,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01136,Empresa C-0093,Tecnología,Evento corporativo,2025-09-30,2025-10-18,8464000.0,46,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01137,Empresa C-0002,Tecnología,Cata privada,2025-09-30,2025-11-05,3947000.0,24,Ganada,,,3759000.0,3014000.0,157000.0,45
Q-01138,Empresa C-0172,Tecnología,Obsequios a clientes,2025-09-30,2025-10-16,1146000.0,8,Perdida,Precio,,0.0,0.0,0.0,30
Q-01139,Empresa C-0005,Inmobiliario y construcción,Regalos de fin de año,2025-10-01,2025-10-12,2234000.0,12,Ganada,,,2128000.0,1690000.0,58000.0,60
Q-01140,Empresa C-0054,Energía y minería,Regalos de fin de año,2025-10-01,2025-12-03,4245000.0,22,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-01141,Empresa C-0196,Salud,Regalos de fin de año,2025-10-01,2025-12-20,10519000.0,51,Perdida,Precio,,0.0,0.0,0.0,30
Q-01142,Empresa C-0336,Gremios y asociaciones,Evento corporativo,2025-10-02,2025-11-03,2891000.0,23,Ganada,,,2753000.0,2134000.0,101000.0,45
Q-01143,Empresa C-0273,Educación,Regalos de fin de año,2025-10-02,2025-10-14,3703000.0,20,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,90
Q-01144,Empresa C-0493,Tecnología,Regalos de fin de año,2025-10-03,2025-12-05,3137000.0,17,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01145,Empresa C-0318,Inmobiliario y construcción,Regalos de fin de año,2025-10-03,2025-10-21,4072000.0,34,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-01146,Empresa C-0012,Consumo masivo,Regalos de fin de año,2025-10-03,2025-10-17,1975000.0,11,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,90
Q-01147,Empresa C-0003,Gremios y asociaciones,Regalos de fin de año,2025-10-03,2025-12-13,954000.0,6,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01148,Empresa C-0459,Consumo masivo,Regalos de fin de año,2025-10-03,2025-12-07,10495000.0,51,Ganada,,,9995000.0,7466000.0,492000.0,45
Q-01149,Empresa C-0463,Tecnología,Regalos de fin de año,2025-10-03,2025-12-16,1497000.0,8,Ganada,,,1426000.0,1128000.0,70000.0,45
Q-01150,Empresa C-0508,Automotriz,Regalos de fin de año,2025-10-04,2025-11-03,2589000.0,14,Ganada,,,2466000.0,1857000.0,66000.0,45
Q-01151,Empresa C-0002,Energía y minería,Regalos de fin de año,2025-10-04,2025-12-13,8548000.0,61,Perdida,Precio,,0.0,0.0,0.0,60
Q-01152,Empresa C-0171,Inmobiliario y construcción,Obsequios a clientes,2025-10-05,2025-12-01,7219000.0,35,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01153,Empresa C-0009,Consultoría y legal,Regalos de fin de año,2025-10-05,2025-12-18,4436000.0,24,Ganada,,,4225000.0,3181000.0,168000.0,60
Q-01154,Empresa C-0046,Automotriz,Boda o celebración privada,2025-10-05,2025-12-06,3165000.0,22,Perdida,Precio,,0.0,0.0,0.0,30
Q-01155,Empresa C-0662,Consultoría y legal,Cata privada,2025-10-05,2025-10-25,2438000.0,12,Ganada,,,2322000.0,1795000.0,96000.0,60
Q-01156,Empresa C-0642,Automotriz,Regalos de fin de año,2025-10-05,2025-12-16,10176000.0,52,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01157,Empresa C-0117,Financiero,Regalos de fin de año,2025-10-05,2025-12-06,4716000.0,23,Ganada,,,4491000.0,3433000.0,119000.0,45
Q-01158,Empresa C-0397,Inmobiliario y construcción,Regalos de fin de año,2025-10-05,2025-10-17,25981000.0,129,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01159,Empresa C-0495,Energía y minería,Regalos de fin de año,2025-10-06,2025-12-20,2354000.0,13,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01160,Empresa C-0060,Gremios y asociaciones,Cata privada,2025-10-06,2025-10-18,5900000.0,37,Ganada,,,5619000.0,4487000.0,148000.0,45
Q-01161,Empresa C-0012,Financiero,Obsequios a clientes,2025-10-07,2025-10-26,3228000.0,24,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01162,Empresa C-0116,Financiero,Regalos de fin de año,2025-10-07,2025-12-15,9289000.0,60,Perdida,Tiempo de entrega,,0.0,0.0,0.0,90
Q-01163,Empresa C-0001,Tecnología,Regalos de fin de año,2025-10-07,2025-11-15,5075000.0,25,Ganada,,,4833000.0,3749000.0,172000.0,45
Q-01164,Empresa C-0401,Salud,Regalos de fin de año,2025-10-07,2025-11-21,1145000.0,6,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01165,Empresa C-0385,Automotriz,Regalos de fin de año,2025-10-07,2025-11-22,21366000.0,144,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-01166,Empresa C-0051,Consultoría y legal,Regalos de fin de año,2025-10-07,2025-12-05,3616000.0,22,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01167,Empresa C-0276,Inmobiliario y construcción,Evento corporativo,2025-10-08,2025-11-12,9640000.0,58,Ganada,,,9181000.0,7275000.0,351000.0,30
Q-01168,Empresa C-0030,Financiero,Regalos de fin de año,2025-10-08,2025-11-13,6165000.0,49,Ganada,,,5871000.0,4521000.0,177000.0,60
Q-01169,Empresa C-0463,Gremios y asociaciones,Evento corporativo,2025-10-08,2025-12-07,1729000.0,13,Ganada,,,1647000.0,1223000.0,43000.0,45
Q-01170,Empresa C-0226,Inmobiliario y construcción,Regalos de fin de año,2025-10-08,2025-11-23,4470000.0,34,Ganada,,,4257000.0,3279000.0,198000.0,30
Q-01171,Empresa C-0068,Gremios y asociaciones,Regalos de fin de año,2025-10-09,2025-12-20,7564000.0,49,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01172,Empresa C-0428,Consumo masivo,Regalos de fin de año,2025-10-10,2025-10-26,1598000.0,13,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-01173,Empresa C-0147,Consumo masivo,Regalos de fin de año,2025-10-10,2025-12-14,600000.0,4,Ganada,,,571000.0,458000.0,25000.0,30
Q-01174,Empresa C-0003,Salud,Cata privada,2025-10-10,2025-12-14,6718000.0,43,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-01175,Empresa C-0092,Financiero,Regalos de fin de año,2025-10-10,2025-11-09,2596000.0,16,Ganada,,,2472000.0,1890000.0,101000.0,45
Q-01176,Empresa C-0075,Inmobiliario y construcción,Regalos de fin de año,2025-10-11,2025-12-09,14136000.0,83,Perdida,Precio,,0.0,0.0,0.0,60
Q-01177,Empresa C-0290,Salud,Regalos de fin de año,2025-10-11,2025-11-17,14244000.0,75,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,45
Q-01178,Empresa C-0016,Tecnología,Regalos de fin de año,2025-10-11,2025-11-07,4420000.0,26,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-01179,Empresa C-0060,Educación,Regalos de fin de año,2025-10-11,2025-11-14,4043000.0,25,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-01180,Empresa C-0252,Consumo masivo,Regalos de fin de año,2025-10-12,2025-11-27,1329000.0,10,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-01181,Empresa C-0251,Salud,Regalos de fin de año,2025-10-12,2025-12-11,1081000.0,6,Perdida,Precio,,0.0,0.0,0.0,30
Q-01182,Empresa C-0244,Educación,Regalos de fin de año,2025-10-13,2025-12-15,7969000.0,45,Ganada,,,7590000.0,6049000.0,216000.0,30
Q-01183,Empresa C-0004,Financiero,Regalos de fin de año,2025-10-13,2025-12-14,1247000.0,10,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-01184,Empresa C-0299,Salud,Regalos de fin de año,2025-10-13,2025-11-26,3088000.0,18,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01185,Empresa C-0197,Financiero,Regalos de fin de año,2025-10-14,2025-12-11,15025000.0,75,Ganada,,,14310000.0,10885000.0,570000.0,30
Q-01186,Empresa C-0174,Financiero,Regalos de fin de año,2025-10-15,2025-11-22,2350000.0,13,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01187,Empresa C-0052,Consultoría y legal,Regalos de fin de año,2025-10-16,2025-12-20,17201000.0,84,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01188,Empresa C-0106,Tecnología,Boda o celebración privada,2025-10-17,2025-11-17,9729000.0,64,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-01189,Empresa C-0295,Energía y minería,Regalos de fin de año,2025-10-17,2025-11-26,7502000.0,46,Perdida,Precio,,0.0,0.0,0.0,30
Q-01190,Empresa C-0205,Tecnología,Evento corporativo,2025-10-19,2025-12-07,1087000.0,7,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01191,Empresa C-0593,Tecnología,Regalos de fin de año,2025-10-19,2025-12-12,6598000.0,32,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-01192,Empresa C-0599,Consumo masivo,Regalos de fin de año,2025-10-19,2025-12-08,1435000.0,10,Ganada,,,1367000.0,1079000.0,40000.0,60
Q-01193,Empresa C-0657,Automotriz,Regalos de fin de año,2025-10-19,2025-12-02,8317000.0,44,Ganada,,,7921000.0,6400000.0,277000.0,30
Q-01194,Empresa C-0006,Tecnología,Regalos de fin de año,2025-10-20,2025-12-14,1560000.0,11,Ganada,,,1486000.0,1148000.0,70000.0,45
Q-01195,Empresa C-0119,Energía y minería,Regalos de fin de año,2025-10-21,2025-12-01,3721000.0,27,Ganada,,,3544000.0,2849000.0,149000.0,30
Q-01196,Empresa C-0002,Consultoría y legal,Obsequios a clientes,2025-10-21,2025-12-16,6774000.0,45,Perdida,Precio,,0.0,0.0,0.0,30
Q-01197,Empresa C-0302,Energía y minería,Obsequios a clientes,2025-10-21,2025-12-08,1093000.0,7,Ganada,,,1041000.0,772000.0,47000.0,30
Q-01198,Empresa C-0392,Salud,Regalos de fin de año,2025-10-22,2025-12-05,2439000.0,14,Perdida,Precio,,0.0,0.0,0.0,45
Q-01199,Empresa C-0001,Financiero,Regalos de fin de año,2025-10-22,2025-12-16,6179000.0,31,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-01200,Empresa C-0192,Tecnología,Regalos de fin de año,2025-10-22,2025-12-07,1621000.0,11,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-01201,Empresa C-0010,Automotriz,Regalos de fin de año,2025-10-22,2025-11-25,1239000.0,7,Perdida,Precio,,0.0,0.0,0.0,60
Q-01202,Empresa C-0005,Educación,Regalos de fin de año,2025-10-25,2025-12-13,894000.0,6,Ganada,,,851000.0,687000.0,36000.0,45
Q-01203,Empresa C-0008,Financiero,Evento corporativo,2025-10-25,2025-12-05,2816000.0,14,Perdida,Precio,,0.0,0.0,0.0,60
Q-01204,Empresa C-0023,Financiero,Obsequios a clientes,2025-10-25,2025-11-25,600000.0,4,Ganada,,,571000.0,428000.0,27000.0,45
Q-01205,Empresa C-0004,Tecnología,Regalos de fin de año,2025-10-26,2025-12-15,12369000.0,71,Ganada,,,11780000.0,9251000.0,419000.0,60
Q-01206,Empresa C-0008,Salud,Regalos de fin de año,2025-10-27,2025-12-19,3053000.0,21,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,90
Q-01207,Empresa C-0014,Inmobiliario y construcción,Regalos de fin de año,2025-10-28,2025-12-12,913000.0,6,Perdida,Tiempo de entrega,,0.0,0.0,0.0,90
Q-01208,Empresa C-0006,Financiero,Regalos de fin de año,2025-10-28,2025-12-20,6598000.0,47,Ganada,,,6284000.0,4862000.0,178000.0,45
Q-01209,Empresa C-0346,Consultoría y legal,Regalos de fin de año,2025-10-28,2025-12-06,1692000.0,10,Ganada,,,1611000.0,1197000.0,56000.0,45
Q-01210,Empresa C-0051,Inmobiliario y construcción,Regalos de fin de año,2025-10-29,2025-12-05,790000.0,6,Ganada,,,752000.0,559000.0,34000.0,60
Q-01211,Empresa C-0249,Gremios y asociaciones,Regalos de fin de año,2025-10-29,2025-12-19,2761000.0,17,Perdida,Precio,,0.0,0.0,0.0,45
Q-01212,Empresa C-0278,Tecnología,Regalos de fin de año,2025-10-29,2025-12-05,1899000.0,12,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01213,Empresa C-0033,Financiero,Evento corporativo,2025-10-29,2025-12-14,622000.0,5,Ganada,,,592000.0,456000.0,17000.0,45
Q-01214,Empresa C-0003,Consumo masivo,Regalos de fin de año,2025-10-31,2025-12-08,6525000.0,37,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-01215,Empresa C-0020,Salud,Regalos de fin de año,2025-11-01,2025-12-03,11785000.0,57,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
